problem_id,contest_id,problem_index,rating,difficulty_tier,tier_name,total_submissions,acceptance_rate,wa_ratio,tle_ratio,mle_ratio,re_ratio,avg_solve_time_min,median_solve_time_min,first_solve_time_min,unique_solvers,solver_rating_mean,solver_rating_std,attempts_per_solver,tag_count,tags,contest_position,round_type,solve_pressure,elite_selectivity,attempt_waste
CF_01252,186,B,1400,2,Easy-Medium,34943,0.3787,0.429,0.026,0.016,0.026,23.32,21.24,5.38,12740,756,297,2.17,2,strings|implementation,2,Educational,14.487,0.2265,0.931
CF_01253,691,A,1200,2,Easy-Medium,29558,0.4304,0.424,0.104,0.016,0.026,34.23,31.49,6.2,12114,1352,217,2.07,3,greedy|strings|two pointers,1,Educational,19.496,0.2335,0.878
CF_01254,317,B,1400,2,Easy-Medium,27351,0.2084,0.539,0.125,0.018,0.028,34.78,30.75,10.83,5412,1615,325,4.62,2,greedy|strings,2,Div3,27.531,0.1566,2.49
CF_01255,76,B,1400,2,Easy-Medium,35299,0.3166,0.488,0.021,0.017,0.027,23.12,20.11,4.18,10572,1532,299,2.53,4,trees|math|binary search|two pointers,2,Div2,15.799,0.2047,1.235
CF_01256,444,C,1400,2,Easy-Medium,31574,0.4483,0.369,0.081,0.016,0.026,24.42,21.25,4.95,13211,1489,261,1.71,1,constructive,3,Div1,13.473,0.2308,0.631
CF_01257,681,A,1200,2,Easy-Medium,20832,0.4372,0.388,0.083,0.016,0.026,30.97,28.71,9.85,8284,1738,254,2.05,1,dp,1,Div2,17.433,0.2238,0.795
CF_01258,295,B,1300,2,Easy-Medium,29084,0.3307,0.299,0.09,0.017,0.027,31.52,27.96,6.62,8488,1390,329,2.81,1,constructive,2,Div2,21.098,0.1953,0.84
CF_01259,833,B,1400,2,Easy-Medium,43683,0.3636,0.431,0.007,0.016,0.026,30.29,28.46,7.43,13758,1794,276,2.21,3,binary search|geometry|dfs and bfs,2,Div1,19.277,0.2004,0.953
CF_01260,1933,A,1500,2,Easy-Medium,22834,0.2622,0.363,0.108,0.017,0.027,37.36,31.77,6.03,5273,1476,270,3.68,1,trees,1,Educational,27.56,0.1704,1.336
CF_01261,1509,B,1500,2,Easy-Medium,29312,0.3177,0.391,0.07,0.017,0.027,34.01,31.66,8.02,8147,1430,289,2.87,2,strings|binary search,2,Div1,23.204,0.1896,1.122
CF_01262,1762,B,1400,2,Easy-Medium,10639,0.4298,0.353,0.084,0.016,0.026,27.78,23.06,8.08,4199,1757,364,2.19,1,graphs,2,Div2,15.841,0.2251,0.773
CF_01263,1008,B,1400,2,Easy-Medium,27988,0.3772,0.423,0.063,0.016,0.026,26.82,24.23,6.61,9610,1340,302,2.46,2,data structures|two pointers,2,Div2,16.703,0.2139,1.041
CF_01264,384,A,1300,2,Easy-Medium,25448,0.446,0.354,0.119,0.016,0.026,24.68,21.1,6.43,10199,1457,264,1.92,4,flows|binary search|number theory|dp,1,Div2,13.674,0.222,0.68
CF_01265,1779,C,1200,2,Easy-Medium,39186,0.3313,0.541,0.07,0.017,0.027,28.32,26.9,9.29,11871,1449,306,2.99,1,binary search,3,Div1,18.941,0.2026,1.618
CF_01266,1711,A,1200,2,Easy-Medium,11413,0.4934,0.399,0.006,0.015,0.025,28.99,27.25,6.93,5287,1393,304,1.21,4,math|number theory|implementation|trees,1,Div4,14.688,0.2347,0.483
CF_01267,1519,D,1700,3,Medium,22883,0.4531,0.394,0.106,0.015,0.025,60.5,50.87,12.45,10047,2016,185,2.28,1,implementation,4,Div1,33.087,0.2401,0.898
CF_01268,370,B,1700,3,Medium,18187,0.2191,0.586,0.124,0.018,0.028,33.43,31.7,7.19,3700,1491,281,3.91,1,geometry,2,Educational,26.102,0.1589,2.291
CF_01269,930,C,1700,3,Medium,20051,0.2538,0.468,0.096,0.017,0.027,47.84,41.09,14.57,4875,2077,295,3.45,3,two pointers|binary search|constructive,3,Div2,35.698,0.1814,1.615
CF_01270,745,D,1600,3,Medium,13657,0.2678,0.558,0.094,0.017,0.027,43.27,38.78,6.69,3367,2133,281,3.01,2,dp|binary search,4,Educational,31.681,0.1805,1.68
CF_01271,1270,C,1800,3,Medium,8670,0.3744,0.458,0.124,0.016,0.026,32.07,28.65,10.21,2837,1233,295,2.49,1,strings,3,Div2,20.063,0.2047,1.14
CF_01272,705,C,1600,3,Medium,16756,0.3883,0.494,0.07,0.016,0.026,48.04,45.37,9.58,5737,1849,336,2.99,1,graphs,3,Div3,29.389,0.2094,1.477
CF_01273,1547,B,1600,3,Medium,26488,0.3988,0.434,0.119,0.016,0.026,36.52,34.21,7.13,9740,2070,250,2.46,2,geometry|trees,2,Div2,21.955,0.2211,1.068
CF_01274,332,C,1800,3,Medium,18304,0.4531,0.403,0.11,0.015,0.025,58.16,48.69,18.17,7848,1557,340,2.05,4,implementation|greedy|graphs|math,3,Div2,31.807,0.2345,0.826
CF_01275,1205,C,1700,3,Medium,26790,0.3392,0.487,0.07,0.017,0.027,57.94,52.14,19.72,8311,1531,312,2.8,1,two pointers,3,Div3,38.286,0.205,1.364
CF_01276,1440,C,1700,3,Medium,17653,0.319,0.502,0.101,0.017,0.027,46.38,38.59,8.84,5370,1524,237,2.96,2,graphs|binary search,3,Div2,31.587,0.2072,1.486
CF_01277,1824,D,1700,3,Medium,22219,0.3353,0.477,0.086,0.017,0.027,20.51,18.08,3.7,6719,2003,324,2.35,2,data structures|graphs,4,Div1,13.635,0.201,1.121
CF_01278,725,B,1800,3,Medium,12738,0.3293,0.48,0.095,0.017,0.027,39.04,35.78,10.02,3712,1656,280,3.34,1,geometry,2,Div2,26.187,0.1955,1.603
CF_01279,535,D,1800,3,Medium,18599,0.3613,0.475,0.097,0.016,0.026,49.82,41.51,13.85,5754,2136,271,2.91,3,two pointers|number theory|data structures,4,Div2,31.823,0.1976,1.382
CF_01280,1508,D,1700,3,Medium,15782,0.2644,0.517,0.088,0.017,0.027,65.29,57.8,12.88,3912,2208,313,3.02,3,dfs and bfs|trees|greedy,4,Div2,48.03,0.1823,1.561
CF_01281,340,C,1600,3,Medium,15811,0.3847,0.407,0.105,0.016,0.026,30.91,26.14,5.93,5636,1369,292,2.52,2,strings|greedy,3,Div1,19.02,0.2193,1.026
CF_01282,1456,D,1700,3,Medium,11385,0.3104,0.459,0.138,0.017,0.027,57.75,52.13,17.74,3092,1826,258,3.18,3,graphs|trees|strings,4,Div4,39.823,0.1873,1.46
CF_01283,346,D,1700,3,Medium,24296,0.3958,0.48,0.092,0.016,0.026,40.34,36.14,7.41,9148,1797,280,2.47,3,geometry|strings|greedy,4,Div4,24.372,0.2275,1.186
CF_01284,1804,B,1700,3,Medium,19860,0.3329,0.415,0.15,0.017,0.027,34.74,32.08,11.7,6468,1671,234,2.99,2,dfs and bfs|binary search,2,Div3,23.174,0.2173,1.241
CF_01285,82,D,1600,3,Medium,16570,0.2623,0.579,0.08,0.017,0.027,45.24,38.79,11.98,4036,1919,231,3.14,2,binary search|graphs,4,Educational,33.377,0.1797,1.818
CF_01286,103,B,1600,3,Medium,17898,0.291,0.574,0.064,0.017,0.027,46.74,41.86,11.03,4619,1647,308,3.41,1,geometry,2,Div2,33.142,0.183,1.957
CF_01287,295,B,1800,3,Medium,18454,0.1856,0.532,0.177,0.018,0.028,38.17,32.1,12.11,3009,1682,371,5.26,3,geometry|dp|binary search,2,Educational,31.088,0.1328,2.798
CF_01288,22,D,1700,3,Medium,16517,0.292,0.455,0.132,0.017,0.027,61.57,57.14,9.91,4343,1527,369,2.99,1,dfs and bfs,4,Div3,43.593,0.1862,1.36
CF_01289,1317,B,1600,3,Medium,14508,0.2647,0.513,0.129,0.017,0.027,62.76,56.84,20.18,3696,1970,277,3.22,1,binary search,2,Div1,46.148,0.1873,1.652
CF_01290,1072,D,1800,3,Medium,17519,0.4161,0.464,0.083,0.016,0.026,61.53,53.57,12.63,6906,1571,298,2.03,2,two pointers|data structures,4,Div4,35.925,0.2302,0.942
CF_01291,205,C,1700,3,Medium,12422,0.3022,0.5,0.1,0.017,0.027,49.85,42.51,10.39,3326,1587,281,2.91,2,greedy|two pointers,3,Div3,34.786,0.1868,1.455
CF_01292,1575,C,1700,3,Medium,16974,0.285,0.536,0.124,0.017,0.027,34.41,28.98,9.96,4464,1499,313,3.2,2,math|trees,3,Div2,24.6,0.188,1.715
CF_01293,776,C,1700,3,Medium,20099,0.3451,0.431,0.118,0.017,0.027,51.93,46.45,12.45,6219,2159,290,2.56,1,dfs and bfs,3,Div2,34.01,0.2026,1.103
CF_01294,987,C,1800,3,Medium,22512,0.3676,0.499,0.1,0.016,0.026,51.3,46.97,10.43,7037,1986,226,1.76,2,dfs and bfs|flows,3,Div3,32.445,0.1977,0.878
CF_01295,1001,B,1800,3,Medium,21135,0.2728,0.475,0.131,0.017,0.027,38.49,31.65,11.92,5301,2020,265,3.2,1,binary search,2,Div3,27.992,0.1824,1.52
CF_01296,526,C,1800,3,Medium,12166,0.1919,0.528,0.16,0.018,0.028,58.16,49.78,14.04,2148,1637,259,4.87,2,constructive|flows,3,Div4,47.005,0.1427,2.571
CF_01297,1922,D,1700,3,Medium,19671,0.2555,0.581,0.065,0.017,0.027,23.92,22.42,7.33,4725,2042,267,3.71,2,flows|dfs and bfs,4,Div1,17.809,0.1788,2.156
CF_01298,1542,C,1600,3,Medium,21631,0.3632,0.462,0.062,0.016,0.026,60.02,51.62,9.5,7252,1996,216,2.64,1,implementation,3,Div4,38.218,0.2135,1.22
CF_01299,1123,C,1700,3,Medium,29321,0.3256,0.469,0.124,0.017,0.027,43.74,38.76,8.41,8940,1981,244,3.03,1,binary search,3,Div2,29.498,0.2056,1.421
CF_01300,794,C,1600,3,Medium,19404,0.3365,0.389,0.148,0.017,0.027,58.69,54.05,16.01,6098,1530,295,2.35,2,implementation|dfs and bfs,3,Div1,38.94,0.2085,0.914
CF_01301,1170,B,1700,3,Medium,18063,0.1857,0.55,0.165,0.018,0.028,51.58,46.44,16.48,2861,1982,294,3.96,3,trees|constructive|strings,2,Div3,42.004,0.129,2.178
CF_01302,824,B,1600,3,Medium,19737,0.3207,0.448,0.115,0.017,0.027,52.31,47.66,8.66,5744,1514,329,2.46,2,implementation|graphs,2,Div2,35.534,0.1977,1.102
CF_01303,316,B,1800,3,Medium,24499,0.4479,0.41,0.039,0.016,0.026,18.37,16.45,3.41,9441,1815,329,1.52,4,flows|dfs and bfs|graphs|two pointers,2,Educational,10.144,0.2128,0.623
CF_01304,324,D,1700,3,Medium,13868,0.0914,0.708,0.063,0.019,0.029,45.51,41.68,15.22,1127,1828,217,9.73,1,binary search,4,Div3,41.352,0.0738,6.889
CF_01305,921,C,1600,3,Medium,20260,0.4087,0.344,0.092,0.016,0.026,47.28,42.92,9.34,7727,2236,261,2.61,2,greedy|math,3,Div4,27.957,0.2255,0.898
CF_01306,1663,C,1600,3,Medium,25292,0.2858,0.522,0.112,0.017,0.027,37.91,32.9,13.24,6400,1681,190,3.0,2,dfs and bfs|geometry,3,Div2,27.076,0.1807,1.566
CF_01307,1809,B,1600,3,Medium,14936,0.1578,0.612,0.061,0.018,0.028,61.08,50.97,14.92,2197,1903,292,5.68,4,math|constructive|implementation|flows,2,Div3,51.445,0.1239,3.476
CF_01308,1925,B,1800,3,Medium,7382,0.2623,0.565,0.03,0.017,0.027,58.02,49.48,17.66,1872,1938,341,3.22,2,greedy|strings,2,Div2,42.797,0.1871,1.819
CF_01309,327,B,1700,3,Medium,18411,0.251,0.555,0.116,0.017,0.027,53.84,44.44,17.55,4252,2013,303,3.93,2,data structures|flows,2,Educational,40.323,0.173,2.181
CF_01310,1352,D,1700,3,Medium,19906,0.329,0.522,0.082,0.017,0.027,33.78,31.36,10.76,6128,1371,245,3.38,1,graphs,4,Educational,22.669,0.2066,1.764
CF_01311,832,B,1700,3,Medium,30977,0.2482,0.518,0.147,0.018,0.028,41.71,36.47,6.27,7254,1640,346,3.45,3,binary search|flows|greedy,2,Educational,31.356,0.176,1.787
CF_01312,1645,B,1700,3,Medium,22642,0.3655,0.387,0.1,0.016,0.026,45.35,37.52,13.67,7244,1846,330,3.07,3,math|data structures|flows,2,Div3,28.776,0.203,1.188
CF_01313,1347,C,1800,3,Medium,12238,0.3687,0.446,0.08,0.016,0.026,24.32,21.47,3.68,4008,1656,318,2.88,2,constructive|graphs,3,Div2,15.353,0.2068,1.284
CF_01314,1330,B,1700,3,Medium,19589,0.3952,0.378,0.068,0.016,0.026,49.44,42.88,7.5,7034,1867,260,2.2,3,data structures|geometry|dp,2,Div4,29.901,0.2172,0.832
CF_01315,1670,B,1800,3,Medium,15275,0.3034,0.504,0.081,0.017,0.027,35.98,33.67,7.62,4400,2158,273,3.14,1,trees,2,Educational,25.06,0.2006,1.583
CF_01316,757,B,1700,3,Medium,20320,0.1553,0.585,0.133,0.018,0.028,45.49,41.46,14.47,2731,1972,330,5.57,3,number theory|two pointers|flows,2,Educational,38.428,0.1135,3.258
CF_01317,1191,B,1700,3,Medium,23063,0.2598,0.519,0.125,0.017,0.027,53.29,46.34,16.59,5504,1909,245,3.21,1,greedy,2,Div3,39.447,0.1767,1.666
CF_01318,854,B,1700,3,Medium,12324,0.2524,0.598,0.065,0.017,0.027,50.01,41.34,10.07,2710,1644,258,3.38,2,number theory|graphs,2,Div4,37.389,0.1644,2.021
CF_01319,508,D,1700,3,Medium,23329,0.3288,0.524,0.078,0.017,0.027,55.53,48.26,19.27,7175,2193,371,2.34,1,data structures,4,Educational,37.273,0.2064,1.226
CF_01320,101,D,1700,3,Medium,15058,0.3817,0.332,0.129,0.016,0.026,33.21,29.37,9.04,4894,1623,241,2.73,1,math,4,Div2,20.532,0.201,0.906
CF_01321,610,B,1700,3,Medium,27274,0.243,0.595,0.066,0.018,0.028,51.2,45.5,9.62,6486,1814,291,3.58,2,dp|data structures,2,Div3,38.76,0.18,2.13
CF_01322,446,D,1600,3,Medium,13444,0.1941,0.517,0.138,0.018,0.028,54.68,51.55,18.66,2295,1381,270,5.05,1,math,4,Div2,44.068,0.1376,2.611
CF_01323,608,D,1700,3,Medium,20687,0.3266,0.511,0.066,0.017,0.027,54.21,48.28,9.57,6308,2010,248,2.55,3,binary search|math|graphs,4,Div2,36.505,0.2053,1.303
CF_01324,257,D,1600,3,Medium,11161,0.4756,0.406,0.081,0.015,0.025,49.19,41.82,12.99,4932,1926,248,1.92,3,number theory|math|dfs and bfs,4,Div4,25.792,0.2317,0.78
CF_01325,838,C,1700,3,Medium,27413,0.235,0.432,0.11,0.018,0.028,51.6,48.06,11.89,5871,1389,292,3.85,2,constructive|dp,3,Div4,39.478,0.1638,1.663
CF_01326,652,B,1600,3,Medium,23280,0.257,0.478,0.148,0.017,0.027,45.79,41.91,15.69,5326,1357,270,4.06,3,math|two pointers|data structures,2,Div2,34.022,0.17,1.941
CF_01327,93,D,1700,3,Medium,25698,0.264,0.456,0.128,0.017,0.027,48.0,39.68,11.91,6205,1628,298,3.58,4,dp|implementation|binary search|greedy,4,Div2,35.324,0.1777,1.632
CF_01328,1127,C,1600,3,Medium,14537,0.1475,0.629,0.076,0.019,0.029,42.39,37.6,8.0,2026,1390,264,6.15,3,flows|math|data structures,3,Div3,36.137,0.1188,3.868
CF_01329,1593,C,1800,3,Medium,22292,0.29,0.452,0.13,0.017,0.027,56.28,47.09,10.98,6239,1653,380,3.05,2,two pointers|binary search,3,Div2,39.956,0.1987,1.379
CF_01330,786,C,1800,3,Medium,10624,0.2016,0.525,0.051,0.018,0.028,36.64,34.69,6.15,1866,1266,255,3.75,2,strings|greedy,3,Div3,29.252,0.1402,1.969
CF_01331,1371,D,1600,3,Medium,19460,0.2861,0.539,0.066,0.017,0.027,44.63,38.61,13.32,4964,1730,280,2.61,3,math|data structures|geometry,4,Div4,31.862,0.1821,1.407
CF_01332,566,B,1700,3,Medium,18056,0.4085,0.449,0.088,0.016,0.026,32.29,26.69,4.92,6282,1734,291,2.77,2,data structures|math,2,Educational,19.096,0.2058,1.244
CF_01333,1136,C,1600,3,Medium,22080,0.2879,0.557,0.075,0.017,0.027,47.73,42.49,13.66,5535,1803,256,2.97,4,geometry|dp|implementation|dfs and bfs,3,Educational,33.992,0.1785,1.654
CF_01334,1776,D,1700,3,Medium,16253,0.2307,0.591,0.093,0.018,0.028,37.55,30.86,8.58,3231,1459,323,4.29,3,math|geometry|binary search,4,Div2,28.889,0.1529,2.535
CF_01335,1475,B,1700,3,Medium,17145,0.2178,0.514,0.133,0.018,0.028,58.97,51.95,11.96,3611,1579,376,4.22,3,flows|binary search|two pointers,2,Educational,46.128,0.1647,2.169
CF_01336,409,B,1800,3,Medium,2253,0.2004,0.572,0.119,0.018,0.028,62.69,56.29,17.12,424,1667,228,4.37,3,math|flows|implementation,2,Div2,50.127,0.1505,2.5
CF_01337,67,D,1800,3,Medium,19871,0.2548,0.501,0.124,0.017,0.027,40.39,34.89,6.44,4426,1892,310,3.79,1,number theory,4,Div4,30.097,0.166,1.899
CF_01338,1769,D,1700,3,Medium,27662,0.2848,0.5,0.092,0.017,0.027,53.0,49.69,15.14,7067,1740,192,3.27,1,two pointers,4,Div1,37.906,0.1827,1.635
CF_01339,1647,C,1700,3,Medium,14483,0.1812,0.576,0.149,0.018,0.028,49.01,40.59,11.18,2346,1975,339,5.15,1,math,3,Educational,40.124,0.1326,2.966
CF_01340,1665,C,1700,3,Medium,20876,0.2894,0.467,0.125,0.017,0.027,40.72,38.28,9.07,5437,1406,311,3.09,3,math|dp|graphs,3,Educational,28.936,0.1851,1.443
CF_01341,1326,D,1700,3,Medium,18491,0.2852,0.546,0.08,0.017,0.027,69.63,57.57,13.74,5050,1891,266,3.29,2,graphs|geometry,4,Div2,49.772,0.1952,1.796
CF_01342,1246,B,1800,3,Medium,8716,0.3558,0.441,0.075,0.016,0.026,52.84,43.63,9.18,2731,1732,326,3.0,1,strings,2,Div1,34.035,0.2018,1.323
CF_01343,882,D,1700,3,Medium,13625,0.3936,0.465,0.062,0.016,0.026,36.3,32.58,7.12,4688,1923,334,2.57,2,dp|number theory,4,Educational,22.01,0.2086,1.195
CF_01344,1421,D,1600,3,Medium,27457,0.445,0.364,0.138,0.016,0.026,35.6,30.68,11.12,10604,1729,343,1.98,2,geometry|dfs and bfs,4,Div3,19.755,0.2143,0.721
CF_01345,322,C,1700,3,Medium,21444,0.2643,0.536,0.122,0.017,0.027,41.11,36.64,9.37,5026,1627,256,3.14,3,math|trees|strings,3,Div4,30.244,0.1724,1.683
CF_01346,22,B,1600,3,Medium,11265,0.2202,0.545,0.14,0.018,0.028,35.22,30.75,5.37,2370,1726,330,4.03,3,math|dfs and bfs|binary search,2,Educational,27.464,0.1641,2.196
CF_01347,867,B,1700,3,Medium,10671,0.3261,0.519,0.031,0.017,0.027,40.04,34.68,13.97,2989,1793,264,2.97,4,constructive|dp|greedy|two pointers,2,Div2,26.986,0.1888,1.541
CF_01348,1499,C,1700,3,Medium,19704,0.225,0.567,0.119,0.018,0.028,35.22,29.7,7.41,3945,1614,303,4.39,2,dp|geometry,3,Div3,27.294,0.1552,2.489
CF_01349,815,D,1800,3,Medium,16381,0.3171,0.527,0.055,0.017,0.027,57.59,47.63,16.96,4468,1698,356,3.33,2,dfs and bfs|constructive,4,Educational,39.331,0.1863,1.755
CF_01350,811,D,1700,3,Medium,30372,0.2483,0.559,0.08,0.018,0.028,47.21,44.14,12.31,7006,1938,301,3.87,1,constructive,4,Educational,35.485,0.1734,2.163
CF_01351,336,D,1700,3,Medium,23019,0.2683,0.436,0.137,0.017,0.027,80.27,73.06,25.65,5462,1573,295,3.23,3,trees|constructive|greedy,4,Div2,58.732,0.1736,1.408
CF_01352,1888,B,1600,3,Medium,13424,0.2385,0.517,0.134,0.018,0.028,52.08,46.79,12.8,2956,1371,294,3.62,3,math|data structures|dp,2,Educational,39.658,0.1677,1.872
CF_01353,459,D,1600,3,Medium,13985,0.4121,0.498,0.027,0.016,0.026,54.91,49.43,14.76,5252,1550,299,2.35,1,data structures,4,Div2,32.283,0.2208,1.17
CF_01354,436,C,1800,3,Medium,13211,0.2742,0.512,0.119,0.017,0.027,44.08,36.68,12.68,3167,1671,331,3.28,3,graphs|dfs and bfs|math,3,Div2,31.993,0.174,1.679
CF_01355,663,B,1700,3,Medium,15934,0.291,0.485,0.1,0.017,0.027,29.3,25.87,9.2,4103,1438,313,2.89,2,data structures|binary search,2,Educational,20.775,0.1826,1.402
CF_01356,1872,C,1700,3,Medium,11269,0.2443,0.552,0.12,0.018,0.028,45.5,41.55,10.4,2581,1780,283,3.9,1,trees,3,Div2,34.381,0.1731,2.153
CF_01357,425,C,1600,3,Medium,11944,0.2941,0.474,0.169,0.017,0.027,29.47,26.84,4.62,3319,1926,216,3.47,1,trees,3,Div1,20.801,0.1962,1.645
CF_01358,271,D,1700,3,Medium,15432,0.3351,0.496,0.073,0.017,0.027,38.92,35.94,6.89,4420,2042,274,3.16,2,geometry|math,4,Div1,25.875,0.1904,1.567
CF_01359,1448,B,1700,3,Medium,16972,0.409,0.475,0.066,0.016,0.026,45.72,40.04,10.7,6660,1423,226,2.7,2,graphs|dp,2,Div2,27.02,0.2319,1.282
CF_01360,214,C,1700,3,Medium,20334,0.3788,0.499,0.084,0.016,0.026,52.35,48.93,16.18,6830,1142,350,2.21,2,strings|number theory,3,Div2,32.516,0.2086,1.103
CF_01361,1667,D,1700,3,Medium,31554,0.1882,0.579,0.078,0.018,0.028,30.37,27.04,6.24,5246,1751,360,4.77,3,dfs and bfs|binary search|dp,4,Div3,24.653,0.135,2.762
CF_01362,207,B,1700,3,Medium,22378,0.2958,0.504,0.061,0.017,0.027,52.28,48.8,10.94,6465,1923,336,3.4,1,binary search,2,Div2,36.817,0.2034,1.714
CF_01363,1403,B,1600,3,Medium,16594,0.1859,0.614,0.095,0.018,0.028,35.36,33.18,7.63,2712,1421,267,5.52,1,geometry,2,Div2,28.786,0.1331,3.389
CF_01364,1529,C,1700,3,Medium,10280,0.3378,0.494,0.089,0.017,0.027,62.47,59.12,18.16,3030,1472,274,3.0,3,constructive|graphs|strings,3,Educational,41.364,0.1952,1.482
CF_01365,1070,B,1700,3,Medium,17346,0.2625,0.47,0.117,0.017,0.027,63.39,53.67,16.18,4065,2222,245,3.33,2,flows|math,2,Div4,46.752,0.1728,1.565
CF_01366,878,C,1600,3,Medium,16383,0.3113,0.506,0.054,0.017,0.027,44.45,38.77,10.82,4979,2078,343,2.84,4,binary search|dp|trees|constructive,3,Educational,30.615,0.2093,1.437
CF_01367,855,B,1800,3,Medium,13985,0.3119,0.508,0.072,0.017,0.027,55.46,52.48,17.82,3821,1511,317,2.63,3,dp|flows|dfs and bfs,2,Div2,38.16,0.188,1.336
CF_01368,205,C,1600,3,Medium,15850,0.3184,0.497,0.113,0.017,0.027,59.84,54.39,13.84,4897,1483,281,3.17,4,strings|data structures|trees|flows,3,Div3,40.788,0.2106,1.575
CF_01369,666,C,1600,3,Medium,17828,0.3749,0.464,0.095,0.016,0.026,34.9,32.19,8.13,6275,1686,269,2.37,2,binary search|data structures,3,Div3,21.818,0.22,1.1
CF_01370,1050,C,1600,3,Medium,24465,0.4289,0.453,0.073,0.016,0.026,46.86,41.31,9.81,9193,1389,338,2.56,2,data structures|dfs and bfs,3,Div1,26.765,0.2146,1.16
CF_01371,125,D,1800,3,Medium,18492,0.3596,0.449,0.102,0.016,0.026,47.08,40.1,8.89,6462,1739,314,2.33,1,implementation,4,Div4,30.146,0.2238,1.046
CF_01372,1687,C,1600,3,Medium,25973,0.3245,0.494,0.063,0.017,0.027,44.29,41.98,13.53,7458,1542,287,2.89,2,number theory|trees,3,Div2,29.919,0.194,1.428
CF_01373,651,B,1800,3,Medium,11853,0.3041,0.552,0.05,0.017,0.027,33.45,31.09,7.27,3161,1587,308,3.15,2,math|dfs and bfs,2,Div3,23.28,0.1856,1.739
CF_01374,93,C,1600,3,Medium,13080,0.3068,0.525,0.049,0.017,0.027,11.63,11.0,1.78,3907,1756,265,3.32,2,constructive|dp,3,Educational,8.06,0.2071,1.743
CF_01375,575,C,1600,3,Medium,14856,0.2188,0.541,0.148,0.018,0.028,42.93,39.71,6.82,3147,2079,291,4.24,2,trees|graphs,3,Educational,33.537,0.1655,2.294
CF_01376,1052,C,1800,3,Medium,18552,0.2774,0.502,0.131,0.017,0.027,49.9,45.74,14.12,4681,1748,241,3.31,2,greedy|constructive,3,Div2,36.059,0.1823,1.662
CF_01377,1169,C,1700,3,Medium,16690,0.0371,0.742,0.089,0.02,0.03,48.98,44.97,8.61,568,2001,234,23.92,2,dfs and bfs|trees,3,Div2,47.163,0.0328,17.749
CF_01378,203,D,1700,3,Medium,22208,0.3871,0.43,0.161,0.016,0.026,28.4,24.62,7.38,7492,1895,275,1.83,2,two pointers|math,4,Div2,17.405,0.2068,0.787
CF_01379,604,D,1700,3,Medium,18134,0.2953,0.413,0.156,0.017,0.027,51.64,48.49,8.64,5194,2354,351,3.35,3,greedy|two pointers|dfs and bfs,4,Div2,36.394,0.2018,1.384
CF_01380,1280,B,1800,3,Medium,21199,0.3525,0.432,0.125,0.016,0.026,39.0,34.99,6.03,6480,2042,269,2.64,3,implementation|constructive|two pointers,2,Educational,25.251,0.1979,1.14
CF_01381,1286,D,1700,3,Medium,19190,0.2838,0.505,0.12,0.017,0.027,24.24,20.06,7.07,4852,1803,321,2.38,1,trees,4,Educational,17.365,0.1811,1.202
CF_01382,1108,B,1800,3,Medium,10372,0.3283,0.416,0.095,0.017,0.027,59.77,54.47,9.81,3033,1687,300,2.44,1,dfs and bfs,2,Educational,40.147,0.1964,1.015
CF_01383,830,C,1800,3,Medium,13902,0.1485,0.624,0.084,0.019,0.029,58.61,50.5,15.85,1892,1853,258,5.97,2,geometry|constructive,3,Div2,49.905,0.1159,3.725
CF_01384,1295,D,1700,3,Medium,19047,0.3506,0.427,0.105,0.016,0.026,22.92,21.65,6.58,6191,1641,271,2.67,2,graphs|greedy,4,Div1,14.883,0.2111,1.14
CF_01385,15,D,1700,3,Medium,17497,0.1896,0.579,0.104,0.018,0.028,59.62,53.07,16.62,2861,1563,330,4.32,3,flows|trees|dp,4,Educational,48.318,0.1325,2.501
CF_01386,1358,C,1700,3,Medium,11039,0.3775,0.462,0.094,0.016,0.026,54.11,45.3,13.32,3752,1906,320,2.69,2,implementation|data structures,3,Educational,33.687,0.2116,1.243
CF_01387,28,D,1700,3,Medium,14096,0.1971,0.545,0.125,0.018,0.028,44.24,39.1,10.71,2644,1646,229,4.17,3,implementation|strings|flows,4,Educational,35.517,0.1506,2.273
CF_01388,1319,C,1700,3,Medium,9716,0.3366,0.511,0.039,0.017,0.027,32.37,26.96,6.99,3106,1288,249,2.34,2,data structures|dp,3,Div2,21.475,0.2121,1.196
CF_01389,1542,B,1600,3,Medium,10600,0.2728,0.509,0.062,0.017,0.027,27.37,23.44,4.35,2536,1679,257,3.56,4,math|greedy|data structures|two pointers,2,Div2,19.906,0.174,1.812
CF_01390,1799,D,1600,3,Medium,31718,0.2039,0.614,0.046,0.018,0.028,49.44,43.39,10.62,6149,2013,290,3.86,2,geometry|dp,4,Educational,39.357,0.1543,2.37
CF_01391,1679,B,1700,3,Medium,13050,0.2229,0.561,0.099,0.018,0.028,38.86,35.79,7.9,2628,1557,260,4.15,2,trees|math,2,Div2,30.195,0.1565,2.328
CF_01392,1447,C,1800,3,Medium,8577,0.3631,0.523,0.074,0.016,0.026,52.21,43.73,11.17,2914,1791,299,2.82,3,strings|number theory|two pointers,3,Educational,33.255,0.2164,1.475
CF_01393,1316,D,1600,3,Medium,11234,0.2158,0.549,0.138,0.018,0.028,53.91,48.13,16.1,2322,1872,284,4.01,2,strings|geometry,4,Div3,42.279,0.1621,2.201
